Lp,PKod,Pavarage_stock,Pgroup,Pname,Psale,Rotation_in_days,Rotation_in_times,_id,p_sale_in_time
1,16315,0,MILK,SMALEC BABUNI 180GR AGI,0,NaN,NaN,61ee03758281e78e240fcb97,0
1,4995,0,MILK,SMIETANA ZOTT LUKSUSOWA 30% 200G,0,NaN,NaN,61ee03758281e78e240fcba8,0
1,2750,0,MILK,SZ BURACZKI 510 G,0,NaN,NaN,61ee03758281e78e240fcbb7,0
1,18836,0,MILK,TWAROG CHUDY 200 G ZOOT,0,NaN,NaN,61ee03758281e78e240fcc0c,0
1,7283,0,MILK,ZOOT SEREK SERDUSZKO 140 G,0,NaN,NaN,61ee03758281e78e240fcc32,0
1,6865,0,MILK,COSTA JABLKOWA 2L,13,0,,61ee03758281e78e240fcc3b,0.034759358
1,9174,0,MILK,MUSZTARDA MIODOWA 270 G,8,0,,61ee03758281e78e240fcc72,0.021390374
1,7649,0,MILK,NAP ENERGRT ROCKST 0.25 ML PUSZKA,56,0,,61ee03758281e78e240fcc9e,0.14973262
1,6532,0,MILK,NAP HORTEX 1 L JABLKO,121,0,,61ee03758281e78e240fccb6,0.323529412
1,9749,0,MILK,NAP OSHE 0.75 L LIME MIETA,15,0,,61ee03758281e78e240fccdf,0.040106952
1,9525,0,MILK,NAP OSHE WOTER 0.24 MAGNEZ,34,0,,61ee03758281e78e240fcce0,0.090909091
1,8751,0,MILK,NAP RED BULL 0.25L PUSZKA,27,0,,61ee03758281e78e240fcce4,0.072192513
1,16856,0,MILK,NAP TYMB.MULTIW.200 ML,2,0,,61ee03758281e78e240fcced,0.005347594
1,1126,0,MILK,NAP TYMBARK 0.25 L JAB+WISNIA,266,0,,61ee03758281e78e240fccee,0.711229947
1,6617,0,MILK,NAP TYMBARK 0.3 ML VITAMIN PET TR+MAR+JA,13,0,,61ee03758281e78e240fccf5,0.034759358
1,6236,0,MILK,NAP TYMBARK 1 L CZRNA PORZECZKA,5,0,,61ee03758281e78e240fcd00,0.013368984
1,6660,0,MILK,NAP TYMBARK 1 L LIMONKA OWOCE SWIAT,7,0,,61ee03758281e78e240fcd07,0.018716578
1,2134,0,MILK,NAP TYMBARK 1 L POMAR/BRZOSKLWINIA 1L,65,0,,61ee03758281e78e240fcd0b,0.173796791
1,15717,0,MILK,NAP TYMBARK 2L ASEPTIC POM/BRZOSK,60,0,,61ee03758281e78e240fcd14,0.160427807
1,9526,0,MILK,NAP VERONI 0.7 WITAMIN MAGNEZ,37,0,,61ee03758281e78e240fcd19,0.098930481
1,1070,0,MILK,NAP.VOLCANO LIMONKA Z SOKIEM GAZ 2L    .,5,0,,61ee03758281e78e240fcd1e,0.013368984
1,18564,0,MILK,PAOLA SYROP MALINA CYTRYNA 450ML,2,0,,61ee03758281e78e240fcd22,0.005347594
1,7650,0,MILK,STAR CHIPS SER ZIEMNIAKI 125 G,136,0,,61ee03758281e78e240fcd3a,0.363636364
1,4118,0,MILK,TARCZYN SOK 100% POMARANCZ,32,0,,61ee03758281e78e240fcd3f,0.085561497
1,7881,0,MILK,WODA AQA 0.5 L N/G CYTRYNA,98,0,,61ee03758281e78e240fcd44,0.262032086
1,337,0,MILK,WODA AQUA N/GAZ 2L,9,0,,61ee03758281e78e240fcd49,0.024064171
1,12965,0,MILK,WODA JURAJSKA  CYTRYNA 1.5 L N/G,6,0,,61ee03758281e78e240fcd55,0.016042781
1,12472,0,MILK,SEREK O SMAKU WANILIOWYM 200G MLEKPOL,0,NaN,NaN,61ee03758281e78e240fcb6c,0
1,9504,0,MILK,SEREK RAJSKI SMAK130 STRACCITELLA,0,NaN,NaN,61ee03758281e78e240fcb75,0
1,1260,0,MILK,SEREK RAWICZ AKSAMITNY CZOSNEK 150 G,0,NaN,NaN,61ee03758281e78e240fcb76,0
1,19931,0,MILK,SEREK TARTARE 150GR BOROWIKOWY LAS,0,NaN,NaN,61ee03758281e78e240fcb7b,0
1,5181,0,MILK,SMIETANKA 36 % 0.5 L,0,NaN,NaN,61ee03758281e78e240fcbaa,0
1,2630,0,MILK,SZ MAR SMAKOWITA,0,NaN,NaN,61ee03758281e78e240fcbd4,0
1,1669,0,MILK,SZ SER PHIN.SMIETANKOWY 125 G,0,NaN,NaN,61ee03758281e78e240fcbec,0
1,4758,0,MILK,TWARG 500G SYPKI CHUDY,0,NaN,NaN,61ee03758281e78e240fcc19,0
1,6159,0,MILK,WAFLE SUCHE 150 G SERECE,0,NaN,NaN,61ee03758281e78e240fcc1e,0
1,7877,0,MILK,ZOOT JOGURT PRIMO 125 G NAT+OWOC,0,NaN,NaN,61ee03758281e78e240fcc30,0
1,17362,0,MILK,KUBUS PLAY MAR/TRUS/LIMETKA,130,0,,61ee03758281e78e240fcc60,0.347593583
1,10572,0,MILK,KUBUS WATER 0.5 L TRUSKAWKA,285,0,,61ee03758281e78e240fcc63,0.762032086
1,7776,0,MILK,KUBUS WOTER WODA N/G 0.5 L,7,0,,61ee03758281e78e240fcc69,0.018716578
1,5359,0,MILK,NAP ALOE 0.5 L PURE,5,0,,61ee03758281e78e240fcc77,0.013368984
1,3129,0,MILK,NAP HELLENA 400 ML CZERWONA,12,0,,61ee03758281e78e240fccaa,0.032085561
1,5363,0,MILK,NAP HORTEX 300 ML POMARANCZ 100%,6,0,,61ee03758281e78e240fccbc,0.016042781
1,14575,0,MILK,NAP LEON 0.2  JAB/CYTR/BANAN,15,0,,61ee03758281e78e240fccc7,0.040106952
1,15801,0,MILK,NAP SPRITE 2.25 L,28,0,,61ee03758281e78e240fcce9,0.07486631
1,7441,0,MILK,NAP TYMBARK 0.25 MIETA CYTRYNA,136,0,,61ee03758281e78e240fccf2,0.363636364
1,3055,0,MILK,NAP TYMBARK 1L SOK POMIDOR.,12,0,,61ee03758281e78e240fcd10,0.032085561
1,13770,0,MILK,ORANZADA W BUT.ZWROTNEJ,2206,0,,61ee03758281e78e240fcd20,5.898395722
1,17991,0,MILK,PEPSI COLA 2.25 L,549,0,,61ee03758281e78e240fcd28,1.467914439
1,11737,0,MILK,PICCOLO TRUSKAWKA 0.75L,2,0,,61ee03758281e78e240fcd2e,0.005347594
1,9662,0,MILK,WODA CISOWIANKA 0.5 N/G,232,0,,61ee03758281e78e240fcd4d,0.620320856
1,7023,0,MILK,WODA CISOWIANKA 1.5 L LEKKI GAZ,159,0,,61ee03758281e78e240fcd50,0.42513369
1,7984,0,MILK,WODA JURAJSKA Z JODEM 1.5 L GAZ,5,0,,61ee03758281e78e240fcd58,0.013368984
1,7032,0,MILK,SEREK ?OWITEK 90 G,0,NaN,NaN,61ee03758281e78e240fcb66,0
1,16083,0,MILK,SEREK PHILADA.SMIET 125 G,0,NaN,NaN,61ee03758281e78e240fcb6d,0
1,13224,0,MILK,SEREK TOP. CAMELOT 100 G SZYNKA,0,NaN,NaN,61ee03758281e78e240fcb80,0
1,12021,0,MILK,SUPER KREM CZEKOL.150 G,0,NaN,NaN,61ee03758281e78e240fcbae,0
1,2749,0,MILK,SZ BUDYN WIN 36 G,0,NaN,NaN,61ee03758281e78e240fcbb6,0
1,2014,0,MILK,SZ CIASTKA 166G LAKOTKI,0,NaN,NaN,61ee03758281e78e240fcbb8,0
1,1425,0,MILK,SZ RAMA 450 G,0,NaN,NaN,61ee03758281e78e240fcbe6,0
1,1666,0,MILK,SZ SER CAPRI 200G,0,NaN,NaN,61ee03758281e78e240fcbe8,0
1,2037,0,MILK,SZ WAFLE PRINCESA 37 G,0,NaN,NaN,61ee03758281e78e240fcbf7,0
1,16142,0,MILK,TWAROG POLT?USTY 0.25  KOWALEW,0,NaN,NaN,61ee03758281e78e240fcc11,0
1,2926,0,MILK,WEDEL CZEKOLADA 235 G,0,NaN,NaN,61ee03758281e78e240fcc20,0
1,4887,0,MILK,WIN POMYSL KURCZAK Z MOZZARELLA,0,NaN,NaN,61ee03758281e78e240fcc21,0
1,4976,0,MILK,WODA ZYWIEC 1.5 L N/G SOCZYSTA CYTR.,0,NaN,NaN,61ee03758281e78e240fcc26,0
1,8627,0,MILK,FORTUNA SOK POMARANCZ 0.3,15,0,,61ee03758281e78e240fcc3f,0.040106952
1,4943,0,MILK,HELLENA  ZIELONE JAB?KO N/G 1.75 L,2,0,,61ee03758281e78e240fcc44,0.005347594
1,2208,0,MILK,KUBUS GO MAR+BRA+JAB 0.30,4,0,,61ee03758281e78e240fcc56,0.010695187
1,13335,0,MILK,KUBUS WATERR 0.5 JABLKO,98,0,,61ee03758281e78e240fcc64,0.262032086
1,7358,0,MILK,NAP ALOE 0.5 L GRANATE,5,0,,61ee03758281e78e240fcc76,0.013368984
1,15364,0,MILK,NAP CAPPY  1 L POMARANCZ 100%,6,0,,61ee03758281e78e240fcc81,0.016042781
1,17711,0,MILK,NAP COCA COLA CHERRY 0.5L,22,0,,61ee03758281e78e240fcc91,0.058823529
1,3490,0,MILK,NAP COCA COLA ZERO 0.200 ML PUSZKA,92,0,,61ee03758281e78e240fcc92,0.245989305
1,17390,0,MILK,NAP HELLENA YOO 1.25 L GAZ,6,0,,61ee03758281e78e240fccac,0.016042781
1,12178,0,MILK,NAP HORTEX 0.2 SCUBI,10,0,,61ee03758281e78e240fccb2,0.026737968
1,6936,0,MILK,NAP IZOTONICZNY 0.75 L 4MOVE,6,0,,61ee03758281e78e240fccc1,0.016042781
1,18794,0,MILK,NAP MIRINDA ORANGE GAZ.1L,79,0,,61ee03758281e78e240fccd2,0.211229947
1,15307,0,MILK,NAP NAPI 0.25  POM+BRZOSKWINA,16,0,,61ee03758281e78e240fccd5,0.042780749
1,10117,0,MILK,NAP TYMBARK 0.3 VITAMIN  PET BANAN,12,0,,61ee03758281e78e240fccf6,0.032085561
1,16632,0,MILK,NAP TYMBARK 1 L ANANAS SOK,12,0,,61ee03758281e78e240fccff,0.032085561
1,8592,0,MILK,NAP TYMBARK 1 L POLSKI OGROD,12,0,,61ee03758281e78e240fcd0a,0.032085561
1,10146,0,MILK,NAP VERONI 1 L LIFE CYTRYNA GAZ,12,0,,61ee03758281e78e240fcd1a,0.032085561
1,9620,0,MILK,NAP VERONI 1 L LIFE POMAR. GAZ,23,0,,61ee03758281e78e240fcd1b,0.061497326
1,5085,0,MILK,PAMIATKA,25,0,,61ee03758281e78e240fcd21,0.06684492
1,16432,0,MILK,PICCOLO TROPICAL 0.75L,4,0,,61ee03758281e78e240fcd2d,0.010695187
1,2190,0,MILK,WODA 5 L N/G PRIMAVERA +1 L GRATIS,251,0,,61ee03758281e78e240fcd42,0.671122995
1,2369,0,MILK,WODA AQA TRUSKAWKA N/G 0.75 L,2,0,,61ee03758281e78e240fcd47,0.005347594
1,6781,0,MILK,SEREK MILANDIA NATURALNY 135 G PIATNICA,0,NaN,NaN,61ee03758281e78e240fcb69,0
1,13222,0,MILK,SEREK TOP.CAMELOT 100 G,0,NaN,NaN,61ee03758281e78e240fcb82,0
1,7030,0,MILK,SEREK ?OWITEK 90 G,0,NaN,NaN,61ee03758281e78e240fcb67,0
1,7582,0,MILK,SEREK SMIETANK.JULIKO 500G CZARNKOW,0,NaN,NaN,61ee03758281e78e240fcb77,0
1,4059,0,MILK,SOS MEKSYKANSKI  1 KG FANEX,0,NaN,NaN,61ee03758281e78e240fcbab,0
1,14465,0,MILK,SP FLAKI WOLOWE 500 G,0,NaN,NaN,61ee03758281e78e240fcbad,0
1,2022,0,MILK,SZ CZEKOLADA Z RODZ.100G,0,NaN,NaN,61ee03758281e78e240fcbc6,0
1,2041,0,MILK,SZ DR WITT MULTIWIT.0.3 L,0,NaN,NaN,61ee03758281e78e240fcbc7,0
1,4275,0,MILK,TWAROG 250 G PO?T?.HULA,0,NaN,NaN,61ee03758281e78e240fcc09,0
1,14791,0,MILK,TWAROG SERNIKOWY 1 KG,0,NaN,NaN,61ee03758281e78e240fcc13,0
1,12080,0,MILK,KNORR ZUPA KREM Z KUREK 59 G,3,0,,61ee03758281e78e240fcc4f,0.00802139
1,7143,0,MILK,KUBUS MUS BRZOSKWINIA 0.1 L,52,0,,61ee03758281e78e240fcc5d,0.139037433
1,10200,0,MILK,NAP ENERGETYCZNY 250 ML BLAST,73,0,,61ee03758281e78e240fcc9b,0.195187166
1,2787,0,MILK,NAP FANTA 1L GAZ,22,0,,61ee03758281e78e240fcca1,0.058823529
1,8911,0,MILK,NAP MARTON POMARANCZ 1.5 L GAZ,72,0,,61ee03758281e78e240fcccc,0.192513369
1,17741,0,MILK,NAP NAPI MULTIWITAMINA 200 ML,99,0,,61ee03758281e78e240fccd8,0.264705882
1,15429,0,MILK,NAP NAPPI 2L JABLKOWY,15,0,,61ee03758281e78e240fccdb,0.040106952
1,1058,0,MILK,NAP NAPPI JABLKOWY 200ML,263,0,,61ee03758281e78e240fccdd,0.703208556
1,19026,0,MILK,NAP TYMBARK 0.5 L JAB/BRZOSK,49,0,,61ee03758281e78e240fccfb,0.131016043
1,9864,0,MILK,NAP TYMBARK TRUS-AGREST 2L ASEPYIK.PET,6,0,,61ee03758281e78e240fcd18,0.016042781
1,2788,0,MILK,PEPSI *1L,403,0,,61ee03758281e78e240fcd23,1.077540107
1,7312,0,MILK,SMAKOTEK 0.4 L JAB+KIWI ANAN,1,0,,61ee03758281e78e240fcd36,0.002673797
1,7311,0,MILK,SMAKOTEK 0.4 L JAB+MAL MARCH,12,0,,61ee03758281e78e240fcd37,0.032085561
1,2866,0,MILK,SLEDZ W OLEJU 170 G DOS,0,NaN,NaN,61ee03758281e78e240fcb95,0
1,2330,0,MILK,SMIETANA  10& MIZERIA   400 ML,0,NaN,NaN,61ee03758281e78e240fcb9b,0
1,2754,0,MILK,SZ BAKOMA TWIST 250 G,0,NaN,NaN,61ee03758281e78e240fcbaf,0
1,2744,0,MILK,SZ BATON BA V40 G,0,NaN,NaN,61ee03758281e78e240fcbb0,0
1,2747,0,MILK,SZ BOMB.FERRERO 150 G,0,NaN,NaN,61ee03758281e78e240fcbb4,0
1,2024,0,MILK,SZ CZEKOLADA WEDEL 100 G,0,NaN,NaN,61ee03758281e78e240fcbc4,0
1,2545,0,MILK,SZ MAJONEZ 250 ML,0,NaN,NaN,61ee03758281e78e240fcbd1,0
1,2036,0,MILK,SZ WAFLE PRINCE POLO 50 G,0,NaN,NaN,61ee03758281e78e240fcbf6,0
1,9066,10,MILK,TOFU NATURALNE 200 G,0,NaN,NaN,61ee03758281e78e240fcbf8,0
1,18998,0,MILK,TWAROG BIA?Y 250 G RAWICZ,0,NaN,NaN,61ee03758281e78e240fcc0b,0
1,8657,0,MILK,TWAROG JANA SMIETANKOWY 250G KOSTKA,0,NaN,NaN,61ee03758281e78e240fcc0d,0
1,1866,0,MILK,ZOOT GALARETKA 175 G POMAR.,0,NaN,NaN,61ee03758281e78e240fcc2e,0
1,887,0,MILK,HELLENA ORANZADA ZOLTA 1.25L GAZ,263,0,,61ee03758281e78e240fcc4a,0.703208556
1,480,0,MILK,KUBUS MALINA+MARCH+JAB 0.3 100%,90,0,,61ee03758281e78e240fcc57,0.240641711
1,9229,0,MILK,LAURKA DUZA,2,0,,61ee03758281e78e240fcc6a,0.005347594
1,7315,0,MILK,NAP AQA 0.5 L GAZ ZURAWINA,46,0,,61ee03758281e78e240fcc79,0.122994652
1,7788,0,MILK,NAP JURAJSKA ORANZADA NIEBI.1.25 GAZ,14,0,,61ee03758281e78e240fccc4,0.037433155
1,12986,0,MILK,NAP LEON JAB/GRUSZ/MANGO 0.2L,10,0,,61ee03758281e78e240fccc9,0.026737968
1,7188,0,MILK,NAP MIRINDA 1.5 L +0.3 GRATIS,3,0,,61ee03758281e78e240fcccd,0.00802139
1,1068,0,MILK,NAP.VOLCANO COLA LEPSZY SMAK GAZ 2L.,47,0,,61ee03758281e78e240fcd1d,0.125668449
1,1055,0,MILK,PIWO LECH FREE 0.33L BUT.B/ZW,22,0,,61ee03758281e78e240fcd31,0.058823529
1,4280,0,MILK,SYROP MALINA Z LIPA 550G OW.SPI,8,0,,61ee03758281e78e240fcd3c,0.021390374
1,5549,0,MILK,SYROP WISNIA 550G OW.SPI. HERBAPOL,29,0,,61ee03758281e78e240fcd3d,0.077540107
1,8079,0,MILK,SYROP WISNIOWY ?OWICZ 400 ML,1,0,,61ee03758281e78e240fcd3e,0.002673797
1,7258,0,MILK,WODA AQA 0.5 L N/G TRUSK,100,0,,61ee03758281e78e240fcd45,0.267379679
1,6914,0,MILK,WODA CISOWIANKA 0.5L GAZ,149,0,,61ee03758281e78e240fcd4e,0.398395722
1,6689,0,MILK,SEREK PYSZNY Z BRZOS+MARAK 140 G,0,NaN,NaN,61ee03758281e78e240fcb72,0
1,5748,0,MILK,SEREK TWOJ SMAK SZCZYPIOREK 150GR PUSZYS,0,NaN,NaN,61ee03758281e78e240fcb86,0
1,1236,0,MILK,SMIETANA 12%UHT 0.5L LOWICKA,0,NaN,NaN,61ee03758281e78e240fcb9f,0
1,2003,0,MILK,SZ BATON MILKY WAY 43 G DUO,0,NaN,NaN,61ee03758281e78e240fcbb1,0
1,2077,0,MILK,SZ BISZKOPT WROC,0,NaN,NaN,61ee03758281e78e240fcbb3,0
1,2544,0,MILK,SZ JAB?KA 6 KG,0,NaN,NaN,61ee03758281e78e240fcbca,0
1,2086,0,MILK,SZ MARMOLADA,0,NaN,NaN,61ee03758281e78e240fcbd7,0
1,1426,0,MILK,SZ MASLO EXTRA SOBIK 300G,0,NaN,NaN,61ee03758281e78e240fcbd8,0
1,2026,0,MILK,SZ PETTI BERY 350-300G,0,NaN,NaN,61ee03758281e78e240fcbe3,0
1,2082,0,MILK,SZ PRZYPRAWY,0,NaN,NaN,61ee03758281e78e240fcbe5,0
1,9068,10,MILK,TOFU Z CZOSNKIEM NIEDZ.200G,0,NaN,NaN,61ee03758281e78e240fcbfa,0
1,7424,0,MILK,TUREK PUSZYSTY -SZCZYPIOREK  140GR,0,NaN,NaN,61ee03758281e78e240fcbfe,0
1,12653,0,MILK,TUREK PUSZYSTY Z RZODKIEWKA140G,0,NaN,NaN,61ee03758281e78e240fcc00,0
1,16496,0,MILK,TWAR BIALY KRWKA 250G,0,NaN,NaN,61ee03758281e78e240fcc01,0
1,3152,0,MILK,VALBON CAMEMBERT 180G HOCHLAND,0,NaN,NaN,61ee03758281e78e240fcc1c,0
1,73,0,MILK,WINIARY MAJONEZ 700 ML,0,NaN,NaN,61ee03758281e78e240fcc24,0
1,16810,0,MILK,HELLENA WISNIA N/G 1.75L NAPOJ,18,0,,61ee03758281e78e240fcc4b,0.048128342
1,7141,0,MILK,KUBUS MUS BANAN 0.1 L,78,0,,61ee03758281e78e240fcc5c,0.20855615
1,17038,0,MILK,KUBUS WATERRR MALINA 0.5L,293,0,,61ee03758281e78e240fcc67,0.78342246
1,8643,0,MILK,NAP ALOE VERA 0.5 L,6,0,,61ee03758281e78e240fcc78,0.016042781
1,5353,0,MILK,NAP CAPRIO CZER.POMARANCZA 2L,31,0,,61ee03758281e78e240fcc85,0.082887701
1,7132,0,MILK,NAP CAPRIO SOCZYSTE CZERW.WINOGRONO 1.75,1,0,,61ee03758281e78e240fcc8c,0.002673797
1,19116,0,MILK,NAP NAPI 0.25 BUTELKA,21,0,,61ee03758281e78e240fccd7,0.056149733
1,16657,0,MILK,NAP NAPPI JABLKO/WISNIOWY 2L,11,0,,61ee03758281e78e240fccdc,0.029411765
1,9237,0,MILK,NAP NATURAL DRINK EXOTIC 400 ML,18,0,,61ee03758281e78e240fccde,0.048128342
1,488,0,MILK,NAP TYMBARK 0.3 L POMAR PET 100%,69,0,,61ee03758281e78e240fccf4,0.184491979
1,3360,0,MILK,PEPSI 1.80,23,0,,61ee03758281e78e240fcd25,0.061497326
1,5216,0,MILK,WODA ARCTIC 0.75 ML CYNK,6,0,,61ee03758281e78e240fcd4a,0.016042781
1,6598,0,MILK,WODA CISOWIANKA N/G 0.7 SPORT,32,0,,61ee03758281e78e240fcd51,0.085561497
1,8375,0,MILK,WODA KOKOSOWA 250 ML NATURALNA 100%,6,0,,61ee03758281e78e240fcd5a,0.016042781
1,2071,0,MILK,WODA STAROPOLANKA 5L,10,0,,61ee03758281e78e240fcd6f,0.026737968
1,12196,0,MILK,ZBYSZKO MAXER 2 L GAZ  ORANGE,18,0,,61ee03758281e78e240fcd8e,0.048128342
1,12193,0,MILK,ZBYSZKO MAXER 2 L GAZ O.CZERW,18,0,,61ee03758281e78e240fcd91,0.048128342
1,4977,0,MILK,WODA ZYWIEC 1.5 L N/G SOCZYSTE JAB?KO,2,0,,61ee03758281e78e240fcd7c,0.005347594
1,17979,0,MILK,ZBYSZKO 3 CYTRYNY  1.5  GAZ,130,0,,61ee03758281e78e240fcd83,0.347593583
1,8917,12,MILK,WODA USTRONIANKA 0.5 L N/GAZ CYTRYNA,12,374,1,61ee03758281e78e240fcd9c,0.032085561
1,10284,1,MILK,NAP SCHWEPPS LEMON 0.275 GAZ SZKLO,11,34,11,61ee03758281e78e240fcdcc,0.029411765
1,4796,1,MILK,NAP TYMBARK 1 L SOK 100% T?OCZ.JAB?KO,11,34,11,61ee03758281e78e240fcdd1,0.029411765
1,13116,0,MILK,BOMBEL ICE TEA MALINA 1.5 L,0,NaN,NaN,61ee03758281e78e240fcdf0,0
1,7234,0,MILK,HELLENA GREJPFRUT N/G 1.75L NAPOJ,0,NaN,NaN,61ee03758281e78e240fce32,0
1,7098,12,MILK,KUBUS GO JAB+MARCH 0.3,0,NaN,NaN,61ee03758281e78e240fce40,0
1,336,0,MILK,WODA ZYWIEC 1.5L GAZ,632,0,,61ee03758281e78e240fcd7f,1.689839572
1,15835,0,MILK,KUBUS WODA 1.5 L MALINA,0,NaN,NaN,61ee03758281e78e240fce49,0
1,3204,24,MILK,KUBUS WOTER 0.5 L MALINA,0,NaN,NaN,61ee03758281e78e240fce4a,0
1,333,0,MILK,ZBYSZKO 3 LIMONKI 1.5L GAZ,162,0,,61ee03758281e78e240fcd86,0.43315508
1,10132,3,MILK,LOWICZ SOS 350 G POMIDOR+BOCZEK,3,374,1,61ee03758281e78e240fcd97,0.00802139
1,1233,1,MILK,WODA AQUA 5L NIE GAZ,1,374,1,61ee03758281e78e240fcd99,0.002673797
1,15872,0,MILK,NAP BINGO 2 L GAZ,0,NaN,NaN,61ee03758281e78e240fce6d,0
1,2577,0,MILK,NAP CAPPY 0.3L  WIELOOWOCOWY,0,NaN,NaN,61ee03758281e78e240fce78,0
1,2391,0,MILK,NAP CLIC 369 ML CZERWONY,0,NaN,NaN,61ee03758281e78e240fce7d,0
1,808,2,MILK,COSTA CZARNA PORZECZKA 2L,4,187,2,61ee03758281e78e240fcda8,0.010695187
1,9215,1,MILK,TORBA SREDNIA,9,41.55555556,9,61ee03758281e78e240fcdc5,0.024064171
1,1698,0,MILK,NAP COCA COLA 2L,0,NaN,NaN,61ee03758281e78e240fce83,0
1,85,0,MILK,NAP CYMES 0.2L JABLKO,0,NaN,NaN,61ee03758281e78e240fce8e,0
1,7417,0,MILK,NAP CYMES FUKS 2 L N/G WIONOGRONO,0,NaN,NaN,61ee03758281e78e240fce92,0
1,3062,1,MILK,NAP AQA 1.5 GAZ CYTR+MIETA,22,17,22,61ee03758281e78e240fcddc,0.058823529
1,9680,0,MILK,BOMB BARON 217 G,0,NaN,NaN,61ee03758281e78e240fcded,0
1,16417,0,MILK,NAP DOBROVIT ACTIV 0.5,0,NaN,NaN,61ee03758281e78e240fce9a,0
1,18162,0,MILK,"NAP DODONI 0.5 ,KIW+LIM+KAK",0,NaN,NaN,61ee03758281e78e240fcea0,0
1,17680,0,MILK,NAP DODONI 1.75 N/G JAB?KO,0,NaN,NaN,61ee03758281e78e240fceab,0
1,3418,0,MILK,NAP FRUT 0.5 L CZARNY,0,NaN,NaN,61ee03758281e78e240fcedc,0
1,4182,0,MILK,DZIEN I NOC SOK MAR+BAN+JAB 1 L,0,NaN,NaN,61ee03758281e78e240fce15,0
1,1808,0,MILK,GRAPPA 1.5 GAZ NAP.MALINA,0,NaN,NaN,61ee03758281e78e240fce26,0
1,16939,0,MILK,NAP GARDEN MULTIWIT+WIT C,0,NaN,NaN,61ee03758281e78e240fcee4,0
1,2507,0,MILK,NAP HOOP COLA 0.5L,0,NaN,NaN,61ee03758281e78e240fcef5,0
1,17982,0,MILK,HELLENA GREJFRUT RUBIN 1.75 N/G,0,NaN,NaN,61ee03758281e78e240fce31,0
1,2990,0,MILK,KUBUS WOTER C0.5 L ANANAS,0,NaN,NaN,61ee03758281e78e240fce4c,0
1,2002,0,MILK,NAP HORTEX 1 L MULTIWITAMINA SOK,0,NaN,NaN,61ee03758281e78e240fcf09,0
1,1230,0,MILK,NAP JUPIK JABLKO 0.3L,0,NaN,NaN,61ee03758281e78e240fcf2e,0
1,5661,12,MILK,NAP AQA PLUS 0.5 L ZURAWIN+ACAI,0,NaN,NaN,61ee03758281e78e240fce68,0
1,3169,0,MILK,NAP BAHAMA 1 L BANAN,0,NaN,NaN,61ee03758281e78e240fce6a,0
1,15701,0,MILK,NAP CYMES 2 L N/G,0,NaN,NaN,61ee03758281e78e240fce8f,0
1,16691,0,MILK,NAP DODONI 0.2 L,0,NaN,NaN,61ee03758281e78e240fce9c,0
1,4005,0,MILK,NAP MR MAX TROPIKALNY NGAZ 2L,0,NaN,NaN,61ee03758281e78e240fcf45,0
1,16284,0,MILK,NAP DODONI 0.6 N/G TRUSK,0,NaN,NaN,61ee03758281e78e240fcea5,0
1,5279,0,MILK,NAP ENERG. ALBANSKI RAJ 250 MLL,0,NaN,NaN,61ee03758281e78e240fcebf,0
1,7267,0,MILK,NAP FANTA 1L MALINA,0,NaN,NaN,61ee03758281e78e240fced1,0
1,11523,0,MILK,NAP GRAPCIO CYTRYNA AQA,0,NaN,NaN,61ee03758281e78e240fceea,0
1,17894,0,MILK,NAP HORTEX LEON 0.2 L SOK,0,NaN,NaN,61ee03758281e78e240fcf18,0
1,3197,0,MILK,NAP JURAJSKA 1.5 GAZ ORANZADA CZERW.,0,NaN,NaN,61ee03758281e78e240fcf32,0
1,7861,0,MILK,NAP MIRINDA 1 L ARBUZ,0,NaN,NaN,61ee03758281e78e240fcf39,0
1,17789,0,MILK,WODA NESTLE 0.5 L N/GAZ,31,0,,61ee03758281e78e240fcd64,0.082887701
1,12192,0,MILK,ZBYSZKO MAXER 2 L GAZ CITRO,18,0,,61ee03758281e78e240fcd8f,0.048128342
1,2397,0,MILK,ZBYSZKO TONIC 1.50L GAZ,22,0,,61ee03758281e78e240fcd92,0.058823529
1,8926,6,MILK,WODA USTRONIANKA 1.5 GAZ GRUSZKA,6,374,1,61ee03758281e78e240fcd9e,0.016042781
1,8931,11,MILK,WODA USTRONIANKA 1.5 L N/GAZ TRUSKAWKA,13,316.4615385,1.181818182,61ee03758281e78e240fcda1,0.034759358
1,8909,8,MILK,NAP MARTON KIWI 1.5 GAZ,64,46.75,8,61ee03758281e78e240fcdc1,0.171122995
1,10928,1,MILK,NAP N-GINE 250ML PUSZKA,23,16.26086957,23,61ee03758281e78e240fcde0,0.061497326
1,9529,0,MILK,2KC DRINK 250ML PUSZKA,0,NaN,NaN,61ee03758281e78e240fcde7,0
1,15365,0,MILK,CIASTKA ROLADKI,0,NaN,NaN,61ee03758281e78e240fcdf4,0
1,18117,0,MILK,COCOLA PUSZKA 0.33ML,0,NaN,NaN,61ee03758281e78e240fcdf6,0
1,7079,0,MILK,FORTUNA SOK POMIDOROWY 1L,0,NaN,NaN,61ee03758281e78e240fce20,0
1,2149,0,MILK,HERBATA VITAX EX 20 SZA?WIA,0,NaN,NaN,61ee03758281e78e240fce34,0
1,16948,0,MILK,KWAS CHLEBOWY RAZOWY 1.5 L,0,NaN,NaN,61ee03758281e78e240fce51,0
1,13117,0,MILK,NAP CYMES CYTRYNA 2 L GAZ,0,NaN,NaN,61ee03758281e78e240fce91,0
