id,id_Date,Date,PKod,Pgroup,Pname,Pquantity,pce_zn,pwa_zn,pce_sn,pwa_sn,pce_sb,pwa_sb,pudzsb,pmarza,pmarzajedn,pkwmarza,pudzmarza,id
11754,217,01/08/2018,9365,GENERAL_FOOD,CYKORIA BUDYN CZEKOLADOWY 40 G B/CUKRU,5,0.67,3.35,0.98,4.9,1.06,5.3,0,31.63,0.31,1.55,0.01,
11755,217,01/08/2018,9764,GENERAL,CYKORIA BUDYN MALINOWY 40 G B/CUKRU,5,0.68,3.4,0.98,4.9,1.06,5.3,0,30.61,0.3,1.5,0.01,
11756,217,01/08/2018,4870,GENERAL_FOOD,CYKORIA BUDYN SMIETANKOWY B/C 40 G,12,0.68,8.16,0.98,11.76,1.06,12.72,0.01,30.61,0.3,3.6,0.02,
11757,217,01/08/2018,4869,GENERAL_FOOD,CYKORIA BUDYN WANILIOWY B/C 40 G,3,0.68,2.04,0.98,2.94,1.06,3.18,0,30.61,0.3,0.9,0,
11758,217,01/08/2018,15306,SPICES,CYKORIA KURKUMA 15 G,3,0.88,2.64,1.29,3.87,1.59,4.77,0,31.78,0.41,1.23,0.01,
11759,217,01/08/2018,4509,SPICES,CYKORIA PIEPRZ MIELONY 20 G,14,0.94,13.16,1.21,16.94,1.49,20.86,0.02,22.31,0.27,3.78,0.02,
11760,217,01/08/2018,9552,SPICES,CYKORIA PRZYPRAWA DO KWASZENIA OGOR/45 G,1,1.39,1.39,2.03,2.03,2.19,2.19,0,31.53,0.64,0.64,0,
11761,217,01/08/2018,11564,GENERAL_FOOD,CYKORIA SNIEZKA 60 G,2,1.08,2.16,1.5,3,1.62,3.24,0,28,0.42,0.84,0,
11762,217,01/08/2018,15389,GENERAL_FOOD,CYKORIA SOS DO PIECZENI,2,1.01,2.02,1.47,2.94,1.59,3.18,0,31.29,0.46,0.92,0,
11763,217,01/08/2018,19574,CANNED_PATE,CYKORIA ZIELE ANGIELSKIE  20 G,5,0.86,4.3,1.18,5.9,1.45,7.25,0.01,27.12,0.32,1.6,0.01,
11764,217,01/08/2018,8335,GENERAL,CZARNUSZKA 50 G,1,2.17,2.17,2.86,2.86,3.52,3.52,0,24.13,0.69,0.69,0,
11765,217,01/08/2018,1763,SWEETS,CZEK ALPEN GOLD 90 G GORZKA,1,1.87,1.87,2.72,2.72,3.35,3.35,0,31.25,0.85,0.85,0,
11766,217,01/08/2018,1950,SWEETS,CZEK AMELIA BIALA 100G,1,1.36,1.36,1.95,1.95,2.4,2.4,0,30.26,0.59,0.59,0,
11767,217,01/08/2018,5795,SWEETS,CZEK AMELIA MLECZNA 100G,11,1.4,15.4,1.95,21.44,2.4,26.42,0.02,28.17,0.55,6.04,0.03,
11768,217,01/08/2018,5529,SWEETS,CZEK/MILKA TRIPLE COCOA 90GR,1,2.25,2.25,3.65,3.65,4.49,4.49,0,38.36,1.4,1.4,0.01,
11769,217,01/08/2018,8100,SWEETS,CZEKOLADA  ALPEN GOLD ORZ+RODZ 90 G,2,1.86,3.72,3.05,6.1,3.75,7.5,0.01,39.02,1.19,2.38,0.01,
11770,217,01/08/2018,10024,SWEETS,CZEKOLADA MILKA 280GR TRIOLADE,1,8.36,8.36,10.8,10.8,13.29,13.29,0.01,22.59,2.44,2.44,0.01,
11771,217,01/08/2018,6831,SWEETS,CZEKOLADA ROYAL Z ORZ/LASKOWYMI 100G,1,2.32,2.32,3.24,3.24,3.99,3.99,0,28.4,0.92,0.92,0,
11772,217,01/08/2018,3210,DAIRY_CHESSE,DA ALE PITNY 290 G,6,1.79,10.74,2.24,13.44,2.35,14.1,0.01,20.09,0.45,2.7,0.01,
11773,217,01/08/2018,3053,DAIRY_CHESSE,DA ALE PITNY 300 G TRUSKAWKA,11,1.54,16.99,1.9,20.9,1.99,21.89,0.02,18.71,0.36,3.91,0.02,
11774,217,01/08/2018,6337,DAIRY_CHESSE,DA DANIO 140 G SASZETKA TRUSK,3,2.14,6.42,3,9,3.15,9.45,0.01,28.67,0.86,2.58,0.01,
11775,217,01/08/2018,3561,DAIRY_CHESSE,DA DANIO 140 G WANILIA SASZETKA,3,1.59,4.77,2.47,7.41,2.59,7.77,0.01,35.63,0.88,2.64,0.01,
11776,217,01/08/2018,10695,DAIRY_CHESSE,DA DANIO BRZOSKWINIA 140G,5,1.07,5.37,1.5,7.48,1.57,7.85,0.01,28.21,0.42,2.11,0.01,
11777,217,01/08/2018,8106,DAIRY_CHESSE,DA DANIO CZEK+ORZECH 135 G,4,1.39,5.56,1.61,6.44,1.69,6.76,0.01,13.66,0.22,0.88,0,
11778,217,01/08/2018,8051,DAIRY_CHESSE,DA DANIO TRUSKAWKA 140G/,24,1.2,28.84,1.56,37.44,1.64,39.28,0.03,22.97,0.36,8.6,0.04,
11779,217,01/08/2018,8052,DAIRY_CHESSE,DA DANIO WANILIOWY 140G,39,1.11,43.42,1.53,59.61,1.6,62.55,0.05,27.16,0.42,16.19,0.07,
11780,217,01/08/2018,1773,DAIRY_CHESSE,DA DANONE BISZKOPTOWY 120 G,3,1.07,3.21,1.32,3.96,1.39,4.17,0,18.94,0.25,0.75,0,
11781,217,01/08/2018,17429,DAIRY_CHESSE,DA DANONE GRATKA 115 G,36,0.7,25.14,0.94,33.84,0.99,35.64,0.03,25.71,0.24,8.7,0.04,
11782,217,01/08/2018,557,DAIRY_CHESSE,DA DANONE GRATKA 290 G,9,1.44,12.96,1.8,16.2,1.89,17.01,0.01,20,0.36,3.24,0.01,
11783,217,01/08/2018,9896,DAIRY_CHESSE,DA DANONKI 115 G TRUSK,13,1.12,14.52,1.51,19.6,1.58,20.57,0.02,25.92,0.39,5.08,0.02,
11784,217,01/08/2018,9898,DAIRY_CHESSE,DA DANONKI 115 G WANILIA,5,1.01,5.05,1.6,8,1.68,8.41,0.01,36.88,0.59,2.95,0.01,
11785,217,01/08/2018,3487,DAIRY_CHESSE,DA DANONKI TRUSKAWE 4X50G,6,2.87,17.19,3.8,22.8,3.99,23.94,0.02,24.61,0.94,5.61,0.03,
11786,217,01/08/2018,3192,DAIRY_CHESSE,DA DANONKI WANILIOWE 4X50G,4,3.06,12.24,3.8,15.2,3.99,15.96,0.01,19.47,0.74,2.96,0.01,
11787,217,01/08/2018,15905,DAIRY_CHESSE,DA FANTASIA Z CZEKOLADA 110G,23,1.25,28.72,1.9,43.7,1.99,45.77,0.04,34.28,0.65,14.98,0.07,
11788,217,01/08/2018,8048,DAIRY_CHESSE,DA FANTASIA Z PLATKAMI CZEK/107G,13,1.2,15.6,1.9,24.7,1.99,25.87,0.02,36.84,0.7,9.1,0.04,
11789,217,01/08/2018,9944,DAIRY_CHESSE,DA FANTAZJA 104 G WEDEL KARMEL,8,1.57,12.56,2.18,17.44,2.29,18.32,0.01,27.98,0.61,4.88,0.02,
11790,217,01/08/2018,7981,DAIRY_CHESSE,DA FANTAZJA LOVE 98 G,12,1.2,14.4,1.9,22.8,1.99,23.88,0.02,36.84,0.7,8.4,0.04,
11791,217,01/08/2018,7804,DAIRY_CHESSE,DA FANTAZJA TRUSKA 122G,4,1.2,4.8,1.9,7.6,1.99,7.96,0.01,36.84,0.7,2.8,0.01,
11792,217,01/08/2018,7803,DAIRY_CHESSE,DA FANTAZJA WISNIA 122G,2,1.2,2.4,1.9,3.8,1.99,3.98,0,36.84,0.7,1.4,0.01,
11793,217,01/08/2018,18956,DAIRY_CHESSE,DA GRATKA DO PICIA TRUSK/170G,22,1.07,23.62,1.35,29.79,1.42,31.28,0.03,20.71,0.28,6.17,0.03,
11794,217,01/08/2018,5213,CHEMISTRY,DA JOGURT ALE PITNY TRUS/290 G,13,1.61,20.98,2.29,29.81,2.41,31.29,0.03,29.62,0.68,8.83,0.04,
11795,217,01/08/2018,4999,DAIRY_CHESSE,DA JOGURT NATURALNY 180 G,5,1.07,5.35,1.42,7.1,1.49,7.45,0.01,24.65,0.35,1.75,0.01,
11796,217,01/08/2018,8094,DAIRY_CHESSE,DA JOGURT PITNY 300G,4,1.76,7.04,2.35,9.4,2.47,9.88,0.01,25.11,0.59,2.36,0.01,
11797,217,01/08/2018,9998,CANNED_PATE,DAMIE KACHNY MEKSYKANSKIE 500 GR,1,4.27,4.27,6.18,6.18,6.49,6.49,0.01,30.91,1.91,1.91,0.01,
11798,217,01/08/2018,19542,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,DANIE KACHNY  FLACZKI PO ZAMOJSKU  500G,1,3.75,3.75,6.21,6.21,6.52,6.52,0.01,39.61,2.46,2.46,0.01,
11799,217,01/08/2018,17875,GENERAL_FOOD,DANIE KACHNY FASOLA PO BRET/Z KIELB/500G,6,2.81,16.86,4.03,24.18,4.23,25.38,0.02,30.27,1.22,7.32,0.03,
11800,217,01/08/2018,19543,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,DANIE KACHNY GOLABKI W SOSIE POMID/500G/,5,3,15,4.28,21.4,4.49,22.45,0.02,29.91,1.28,6.4,0.03,
11801,217,01/08/2018,7545,GROATS_RICE_PASTA,DANIE KACHNY LECZO 500G,1,4.18,4.18,5.7,5.7,5.99,5.99,0,26.67,1.52,1.52,0.01,
11802,217,01/08/2018,10001,CANNED_PATE,DANIE KACHNY ORIENTALNE 500GR,1,4.27,4.27,6.18,6.18,6.49,6.49,0.01,30.91,1.91,1.91,0.01,
11803,217,01/08/2018,4808,LUNCH DINING DISHES,DANIE KACHNY PULPETY,8,2.81,22.48,4.18,33.44,4.39,35.12,0.03,32.78,1.37,10.96,0.05,
11804,217,01/08/2018,9570,GENERAL_FOOD,DELACTA AROMAT  CYTRYNOWY,2,1.12,2.24,1.54,3.08,1.89,3.78,0,27.27,0.42,0.84,0,
11805,217,01/08/2018,5269,FISH,DELFINKI RYBNE PANIER/LUZ,1.29,7.47,9.64,9.51,12.27,10,12.9,0.01,21.43,2.04,2.63,0.01,
11806,217,01/08/2018,4979,SWEETS,DELICJE MALINOWE 147G,3,2.84,8.52,3.19,9.56,3.92,11.77,0.01,10.88,0.35,1.04,0,
11807,217,01/08/2018,4967,SWEETS,DELICJE POMARANCZOWE 147G,3,2.84,8.52,3.24,9.72,3.99,11.97,0.01,12.35,0.4,1.2,0.01,
11808,217,01/08/2018,5331,SWEETS,DELICJE WISNIOWE 294G WEDEL,3,4.29,12.87,6.09,18.27,7.49,22.47,0.02,29.56,1.8,5.4,0.02,
11809,217,01/08/2018,17539,CHEMISTRY,DENATURAT 0_5 L BIALY,2,2.09,4.18,3.24,6.48,3.99,7.98,0.01,35.49,1.15,2.3,0.01,
11810,217,01/08/2018,1654,DAIRY_CHESSE,DESER JANA CZEKOLADOWY 120G,30,1.01,30.3,1.9,57,1.99,59.7,0.05,46.84,0.89,26.7,0.12,
11811,217,01/08/2018,1653,DAIRY_CHESSE,DESER JANA WANILIOWY 120GR,18,1.04,18.69,1.9,34.2,1.99,35.82,0.03,45.35,0.86,15.51,0.07,
11812,217,01/08/2018,12757,GENERAL_FOOD,DESER MONTE 150 G CZEKOL,15,1.94,29.13,2.67,40.1,2.89,43.3,0.04,27.36,0.73,10.97,0.05,
11813,217,01/08/2018,7980,DAIRY_CHESSE,DESER MONTE 150 WHITE,12,1.76,21.12,2.67,32.08,2.89,34.64,0.03,34.16,0.91,10.96,0.05,
11814,217,01/08/2018,2258,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,DESER MONTE DRINK 200ML BUT/,6,1.94,11.64,2.78,16.68,2.92,17.52,0.01,30.22,0.84,5.04,0.02,
11815,217,01/08/2018,2724,DAIRY_CHESSE,DESER MONTE MAX 4*100 G,3.25,5.5,17.88,6.98,22.69,7.54,24.51,0.02,21.2,1.48,4.81,0.02,
11816,217,01/08/2018,16425,CHEMISTRY,DLUGOPIS KOLOR,1,0.01,0.01,1.43,1.43,1.76,1.76,0,99.3,1.42,1.42,0.01,
11817,217,01/08/2018,9817,CHEMISTRY,DLUGOPIS NIEBIESKI 1 SZT,3,0.35,1.05,0.56,1.68,0.69,2.07,0,37.5,0.21,0.63,0,
11818,217,01/08/2018,6705,ARTICLE_OF_HOUSEHOLD,DLUGOPIS PSTRYKANY,1,0.74,0.74,1.06,1.06,1.3,1.3,0,30.19,0.32,0.32,0,
11819,217,01/08/2018,9975,CHEMISTRY,DO PIELEGNACJI MEBLI 400ML GOLD WAX,2,3.99,7.98,6.65,13.3,8.18,16.36,0.01,40,2.66,5.32,0.02,
11820,217,01/08/2018,8446,FISH,DORSZ PO GRECKU 150 G,1,2.87,2.87,4.33,4.33,4.55,4.55,0,33.72,1.46,1.46,0.01,
11821,217,01/08/2018,14079,GENERAL_FOOD,DR O AROMAT MIGDAL 9ML,1,1.14,1.14,1.5,1.5,1.85,1.85,0,24,0.36,0.36,0,
11822,217,01/08/2018,6791,SPICES,DR O AROMAT WANILIA 9ML,1,1.14,1.14,1.5,1.5,1.85,1.85,0,24,0.36,0.36,0,
11823,217,01/08/2018,8902,GENERAL,DR O BUDYN SLODKA CHWILA CZEK+MALINA,2,1.07,2.14,1.81,3.62,1.95,3.9,0,40.88,0.74,1.48,0.01,
11824,217,01/08/2018,8966,SWEETS,DR O KREM DO TORTOW CZEKOLADA 140 G,1,3.69,3.69,5.28,5.28,5.7,5.7,0,30.11,1.59,1.59,0.01,
11825,217,01/08/2018,765,SPICES,DR O PROSZEK DO PIECZENIA  30G,26,0.37,9.62,0.72,18.72,0.88,22.88,0.02,48.61,0.35,9.1,0.04,
11826,217,01/08/2018,2649,SPICES,DR O SMIETAN FIX 9G,12,0.84,10.08,1.1,13.2,1.19,14.28,0.01,23.64,0.26,3.12,0.01,
11827,217,01/08/2018,1311,SWEETS,DRAZE KOKOSOWE KORSARZ 70G SKAWA,7,0.83,5.83,1.29,9.03,1.59,11.13,0.01,35.44,0.46,3.2,0.01,
11828,217,01/08/2018,1310,SWEETS,DRAZE SKAWA  CZEKOL/70G,2,0.84,1.68,1.29,2.58,1.59,3.18,0,34.88,0.45,0.9,0,
11829,217,01/08/2018,1308,SWEETS,DRAZE SMIETANKOWE 70G SKAWA,1,0.83,0.83,1.29,1.29,1.59,1.59,0,35.66,0.46,0.46,0,
11830,217,01/08/2018,10058,GENERAL_FOOD,DRAZE TIC TAC,3,0.73,2.19,1.13,3.39,1.39,4.17,0,35.4,0.4,1.2,0.01,
11831,217,01/08/2018,6327,SWEETS,DROPS HALLS BLACKURANT,2,1.48,2.96,2.19,4.38,2.69,5.38,0,32.42,0.71,1.42,0.01,
11832,217,01/08/2018,4690,CHEWING_GUM_LOLIPOPS,DROPS HALLS MENTOL LUPTUS,1,1.36,1.36,2.02,2.02,2.49,2.49,0,32.67,0.66,0.66,0,
11833,217,01/08/2018,3094,SWEETS,DROPS HALLS MIOD CYTRYNA 33_5G,1,1.36,1.36,2.02,2.02,2.49,2.49,0,32.67,0.66,0.66,0,
11834,217,01/08/2018,4689,SWEETS,DROPS HALLS ORGINAL 33_5G *20,6,1.36,8.16,2.02,12.12,2.49,14.94,0.01,32.67,0.66,3.96,0.02,
11835,217,01/08/2018,9776,SWEETS,DROPS HALLS WOTERMELON,2,1.48,2.96,2.19,4.38,2.69,5.38,0,32.42,0.71,1.42,0.01,
11836,217,01/08/2018,368,DAIRY_CHESSE,DROZDZE BABUNI ROTEX,18,0.8,14.4,1.03,18.49,1.26,22.72,0.02,22.12,0.23,4.09,0.02,
11837,217,01/08/2018,6358,DAIRY_CHESSE,DROZDZE PIEKARSKIE 100G,20,0.65,13,0.99,19.8,1.22,24.3,0.02,34.34,0.34,6.8,0.03,
11838,217,01/08/2018,8887,BREAD,DROZDZOWKA DROZDZOWA,167,1.33,222.11,1.62,270.54,1.75,292.25,0.24,17.9,0.29,48.43,0.22,
11839,217,01/08/2018,9045,CHEMISTRY,DRUCIAK SPIRALNY,2,1.11,2.22,1.78,3.56,2.19,4.38,0,37.64,0.67,1.34,0.01,
11840,217,01/08/2018,15491,GENERAL_FOOD,DZEM SL/OGROD WISNIA 280G,3,1.83,5.49,2.62,7.86,2.83,8.49,0.01,30.15,0.79,2.37,0.01,
11841,217,01/08/2018,16186,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,DZEM SLONECZNY OGROD BRZOSKWINIOWY 280G/,2,1.83,3.66,2.62,5.24,2.83,5.66,0,30.15,0.79,1.58,0.01,
11842,217,01/08/2018,19847,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,DZEM SLONECZNY OGROD CZARNA PORZECZ/280G,3,1.83,5.49,2.49,7.47,2.69,8.07,0.01,26.51,0.66,1.98,0.01,
11843,217,01/08/2018,16152,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,DZEM SLONECZNY OGROD TRUSKAWKOWY 280G,5,1.83,9.15,2.62,13.1,2.83,14.15,0.01,30.15,0.79,3.95,0.02,
11844,217,01/08/2018,15713,GENERAL_FOOD,DZEMIX 2*1,6,2.47,14.79,3.52,21.09,3.69,22.14,0.02,29.87,1.05,6.3,0.03,
11845,217,01/08/2018,6642,GENERAL_FOOD,DZEMIX 3 W 1,7,2.88,20.14,4.12,28.84,4.33,30.31,0.02,30.17,1.24,8.7,0.04,
11846,217,01/08/2018,9575,CHEMISTRY,E DO PLUKANIA 0_9 L,3,3.85,11.55,6.5,19.5,7.99,23.97,0.02,40.77,2.65,7.95,0.04,
11847,217,01/08/2018,8648,CHEMISTRY,E DO PLUKANIA ELEGANCE PERFUM 0_9 L,5,4.19,20.93,6.5,32.5,7.99,39.95,0.03,35.6,2.31,11.57,0.05,
11848,217,01/08/2018,3579,CHEMISTRY,E PLYN DO PLUKANIA 1 L,1,3.85,3.85,6.5,6.5,7.99,7.99,0.01,40.77,2.65,2.65,0.01,
11849,217,01/08/2018,5996,CHEMISTRY,E PLYN DO PLUKANIA 1 L SATYNA,2,3.85,7.7,6.5,13,7.99,15.98,0.01,40.77,2.65,5.3,0.02,
11850,217,01/08/2018,2292,CHEMISTRY,E PROSZEK 300G WHITE,3,2.63,7.89,3.73,11.19,4.59,13.77,0.01,29.49,1.1,3.3,0.01,
11851,217,01/08/2018,9573,CHEMISTRY,E PROSZEK 4_9 KG,1,19.86,19.86,26.82,26.82,32.99,32.99,0.03,25.95,6.96,6.96,0.03,
11852,217,01/08/2018,2933,COFFEE TEA,EKOLAND HERBATA MALINOWA 300GR TORE,1,2.81,2.81,3.97,3.97,4.29,4.29,0,29.22,1.16,1.16,0.01,
11853,217,01/08/2018,4310,COFFEE TEA,EKOLAND HERBATA MULTIVITA 300GR TOR,3,2.53,7.59,3.97,11.91,4.29,12.87,0.01,36.27,1.44,4.32,0.02,
11854,217,01/08/2018,12298,COFFEE TEA,EKOLAND JUNIOR 300G,4,2.39,9.56,3.69,14.76,3.99,15.96,0.01,35.23,1.3,5.2,0.02,
11855,217,01/08/2018,6603,SWEETS,EUROPAPIER DUZY,15,0.14,2.1,0.5,7.5,0.62,9.3,0.01,72,0.36,5.4,0.02,
11856,217,01/08/2018,8474,ART/_HYGIENIC,EVA MYDLO W PLYNIE Z DOZOW/500 ML,1,3.71,3.71,5.68,5.68,6.99,6.99,0.01,34.68,1.97,1.97,0.01,
11857,217,01/08/2018,9182,CHEMISTRY,EWA SZAMPON LAWENDA 400 ML,2,4.79,9.58,7.23,14.46,8.89,17.78,0.01,33.75,2.44,4.88,0.02,
11858,217,01/08/2018,8591,GENERAL,FASOLA BIALA 400G SLON/OGROD,9,1.58,14.21,2.31,20.79,2.49,22.41,0.02,31.65,0.73,6.58,0.03,
11859,217,01/08/2018,15998,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,FASOLA CZERWONA SLONECZNY OGROD 400G/,11,1.56,17.19,2.31,25.41,2.49,27.39,0.02,32.35,0.75,8.22,0.04,
11860,217,01/08/2018,8410,GENERAL,FASOLA PIEKNY JAS 400 SARITA,6,2.62,15.72,3.75,22.5,3.94,23.64,0.02,30.13,1.13,6.78,0.03,
11861,217,01/08/2018,4991,FISH,FILET  ZAPIEKANY SEREM ZOLTYM,1.245,23.5,29.26,28.56,35.56,29.98,37.33,0.03,17.72,5.06,6.3,0.03,
11862,217,01/08/2018,6830,CANNED_PATE,FILET SLEDZIOWY W POMID/175G LOSOS,1,3.39,3.39,4.47,4.47,4.69,4.69,0,24.16,1.08,1.08,0,
11863,217,01/08/2018,1780,FISH,FILET Z LIMANDA MROZONY KG,0.5,13.2,6.6,18.1,9.05,19,9.5,0.01,27.07,4.9,2.45,0.01,
11864,217,01/08/2018,5839,FISH,FILET Z MINTAJA MROZONY,0.4,6.35,2.54,9.13,3.65,9.6,3.84,0,30.41,2.78,1.11,0,
11865,217,01/08/2018,13665,ICE_CREAMS_FROZEN,FILET Z MIRUNY,0.4,18.05,7.22,24.75,9.9,25.98,10.39,0.01,27.07,6.7,2.68,0.01,
11866,217,01/08/2018,8157,MEAT,FILET Z PIERSI KURCZAKA KG,0.926,16.62,15.39,21.9,20.28,22.99,21.29,0.02,24.11,5.28,4.89,0.02,
11867,217,01/08/2018,18833,FISH,FILETY SLEDZ_W OLEJU 170 G,1,2.78,2.78,3.8,3.8,3.99,3.99,0,26.84,1.02,1.02,0,
11868,217,01/08/2018,18750,FISH,FILETY SLEDZ_W SMIETANIE MARINUS 250 G,1,3.15,3.15,4.75,4.75,4.99,4.99,0,33.68,1.6,1.6,0.01,
11869,217,01/08/2018,13610,FISH,FILETY SLEDZIOWE OPIEKANE 800G,2,7.43,14.86,10.47,20.94,10.99,21.98,0.02,29.04,3.04,6.08,0.03,
11870,217,01/08/2018,19465,FISH,FILETY SLEDZIOWE W POMIDZ/170 G,1,2.51,2.51,3.42,3.42,3.59,3.59,0,26.61,0.91,0.91,0,
11871,217,01/08/2018,11034,ICE_CREAMS_FROZEN,FILETY Z DORSZ B/S,1.64,23.38,38.35,28.56,46.84,29.99,49.18,0.04,18.13,5.18,8.49,0.04,
11872,217,01/08/2018,16080,FISH,FILETY Z MAKRELI W POMID/175 G,2,2.99,5.97,4.28,8.56,4.49,8.98,0.01,30.26,1.3,2.59,0.01,
11873,217,01/08/2018,9775,FISH,FILETY Z SARDYNKI W POMIDORACH 170 G,4,1.92,7.68,4.09,16.36,4.29,17.16,0.01,53.06,2.17,8.68,0.04,
11874,217,01/08/2018,16685,CHEMISTRY,FOLIA ALUMINIOWA 10 M,1,1.89,1.89,2.76,2.76,3.39,3.39,0,31.52,0.87,0.87,0,
11875,217,01/08/2018,7112,CHEMISTRY,FOLIA ALUMINIOWA 10M PAN PACK,4,1.77,7.06,2.76,11.04,3.39,13.56,0.01,36.05,1,3.98,0.02,
11876,217,01/08/2018,17796,CHEMISTRY,FOLIA ALUMINIOWA 20 M,2,3.39,6.78,4.87,9.74,5.99,11.98,0.01,30.39,1.48,2.96,0.01,
11877,217,01/08/2018,8862,CHEMISTRY,FOLIA ALUMINIOWA 20 M,2,3.28,6.56,4.44,8.88,5.46,10.92,0.01,26.13,1.16,2.32,0.01,
11878,217,01/08/2018,14145,CHEMISTRY,FOLIA SPOZYWCZA 30M PACLAN,1,1.73,1.73,2.43,2.43,2.99,2.99,0,28.81,0.7,0.7,0,
11879,217,01/08/2018,4815,MEAT,FRANKFUTERKI KG,0.47,23.7,11.14,29.51,13.87,31,14.57,0.01,19.68,5.81,2.73,0.01,
11880,217,01/08/2018,7346,DRINK_JUICE,FRUGO CZARNE 0_25 ML PET,9,1.36,12.24,1.62,14.58,1.99,17.91,0.01,16.05,0.26,2.34,0.01,
11881,217,01/08/2018,7344,DRINK_JUICE,FRUGO ZIELONE 0_25 PET,3,0.98,2.94,1.42,4.26,1.49,4.47,0,30.99,0.44,1.32,0.01,
11882,217,01/08/2018,9721,ICE_CREAMS_FROZEN,FRYTKI 750 G,2,4.93,9.86,7.61,15.22,7.99,15.98,0.01,35.22,2.68,5.36,0.02,
11883,217,01/08/2018,9126,GENERAL,FRYTKI 750 G SUPER,4,7.16,28.64,9.99,39.96,10.49,41.96,0.03,28.33,2.83,11.32,0.05,
11884,217,01/08/2018,8701,DAIRY_CHESSE,FRYTKI 750 G VIKO,1,6.89,6.89,9.48,9.48,9.95,9.95,0.01,27.32,2.59,2.59,0.01,
11885,217,01/08/2018,19612,GENERAL_FOOD,FRYTKI KARBOWANE 450 G AVIKO,3,5.39,16.17,7.51,22.53,7.89,23.67,0.02,28.23,2.12,6.36,0.03,
11886,217,01/08/2018,1041,ICE_CREAMS_FROZEN,FRYTKI KULECZKI ZIEMNIACZANE 600 AVIKO,2,4.92,9.84,6.66,13.32,6.99,13.98,0.01,26.13,1.74,3.48,0.02,
11887,217,01/08/2018,986,SPICES,GALEO KMINEK 12 G,5,0.65,3.25,1.21,6.05,1.49,7.45,0.01,46.28,0.56,2.8,0.01,
11888,217,01/08/2018,5183,DAIRY_CHESSE,GALEO KWASWK CYTR,8,0.55,4.4,1.13,9.04,1.39,11.12,0.01,51.33,0.58,4.64,0.02,
11889,217,01/08/2018,4989,SPICES,GALEO LISC LAUROWY 5 G,12,0.62,7.4,1.13,13.56,1.39,16.68,0.01,45.43,0.51,6.16,0.03,
11890,217,01/08/2018,5201,SPICES,GALEO MAJERANEK 6 G,11,0.65,7.15,1.19,13.09,1.29,14.19,0.01,45.38,0.54,5.94,0.03,
11891,217,01/08/2018,992,SPICES,GALEO PAPRYKA OSTRA 20G,4,0.62,2.48,1.13,4.52,1.39,5.56,0,45.13,0.51,2.04,0.01,
11892,217,01/08/2018,993,SPICES,GALEO PAPRYKA SLODKA 16 G,11,0.65,7.15,1.13,12.43,1.39,15.29,0.01,42.48,0.48,5.28,0.02,
11893,217,01/08/2018,4836,SPICES,GALEO PIEPRZ CZARNY MIELONY,15,0.89,13.35,1.13,16.95,1.39,20.85,0.02,21.24,0.24,3.6,0.02,
11894,217,01/08/2018,5720,SPICES,GALEO PRZYPRAWA DO GYROSA 20G,5,0.89,4.45,1.19,5.95,1.29,6.45,0.01,25.21,0.3,1.5,0.01,
11895,217,01/08/2018,5504,SPICES,GALEO PRZYPRAWA DO TZATZIKI,2,0.91,1.82,1.19,2.38,1.29,2.58,0,23.53,0.28,0.56,0,
11896,217,01/08/2018,13001,SPICES,GALEO PRZYPRAWA DO ZIEMNIAKOW,1,0.88,0.88,1.19,1.19,1.29,1.29,0,26.05,0.31,0.31,0,
11897,217,01/08/2018,3517,SPICES,GALEO SODA OCZYSZCZONA 24 GG,14,0.52,7.28,0.72,10.08,0.89,12.46,0.01,27.78,0.2,2.8,0.01,
11898,217,01/08/2018,997,SPICES,GALEO ZIELE ANGIELSKIE 12G,7,0.62,4.35,1.05,7.35,1.29,9.03,0.01,40.82,0.43,3,0.01,
11899,217,01/08/2018,5505,SPICES,GALEO ZIOLA PROWANSALSKIE 10GR,4,0.7,2.8,1.19,4.76,1.29,5.16,0,41.18,0.49,1.96,0.01,
11900,217,01/08/2018,3868,GENERAL_FOOD,GELLWE CUKIER WANILIOWY 15G,29,0.37,10.73,0.56,16.24,0.69,20.01,0.02,33.93,0.19,5.51,0.02,
11901,217,01/08/2018,16803,GENERAL_FOOD,GELLWE KISIEL CYTRYNOWY 38G,5,0.55,2.75,0.82,4.1,0.89,4.45,0,32.93,0.27,1.35,0.01,
11902,217,01/08/2018,7113,GENERAL_FOOD,GELLWE KWASEK CYTRYNOWY 20G,1,0.4,0.4,0.72,0.72,0.89,0.89,0,44.44,0.32,0.32,0,
11903,217,01/08/2018,16138,CHEMISTRY,GILLETTE PIANKA DO GOLENIA 200 ML,2,4.89,9.78,7.31,14.62,8.99,17.98,0.01,33.11,2.42,4.84,0.02,
11904,217,01/08/2018,18712,CIGARETTES,GILZY 250+25% GOLDEN,3,2.89,8.67,3.12,9.36,3.84,11.52,0.01,7.37,0.23,0.69,0,
